Timestamp,Symbol,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score,Scan_Date,From52wh,3d range,5d,Free float
2026-09-08T23:02:30.243,LAURUSLABS,1946.9,3.74,1825.45,1811.7,1863.02,2072.71,0.78,71.47,92.63,66.91,healthcare,pharmaceuticals - indian - bulk drugs & formln,30.69,4.5,104.89,0.73,0.76,1837.71,1760.91,29.75,2026-09-08,,,,
2026-09-08T23:02:30.243,SYRMA,1639.2,0.27,1560.36,1405.5,1457.0,1912.5,1.87,78.96,84.92,72.66,consumer discretionary,electronics - components,21.59,12.5,88.76,0.98,1.16,1504.41,1424.12,28.38,2026-09-08,,,,
2026-09-08T23:02:30.243,CHENNPETRO,1457.8,1.93,1386.8,1382.5,1393.75,1553.88,0.55,5.26,5.1,62.64,energy,refineries,28.31,4.6,61.06,0.44,0.64,1353.98,1293.31,24.32,2026-09-08,,,,
2026-09-08T23:02:30.243,SAILIFE,1647.1,4.27,1542.52,1509.0,1528.32,1825.26,2.42,119.01,92.0,75.83,healthcare,pharmaceuticals - indian - bulk drugs & formln,37.96,7.77,93.9,0.5,0.77,1527.7,1448.24,24.02,2026-09-08,,,,
2026-09-08T23:02:30.243,DATAPATTNS,4932.3,7.44,4524.76,4454.0,4558.22,5493.42,3.13,312.96,95.92,63.54,aerospace & defence,electronics - components,11.64,8.21,81.1,0.32,0.79,4584.42,4341.21,22.0,2026-09-08,,,,
2026-09-08T23:02:30.243,NAVINFLUOR,8731.0,1.48,8335.39,8275.5,8545.66,9009.01,0.55,46.0,55.8,63.86,chemicals,chemicals,31.84,2.17,36.06,0.23,0.39,8306.62,8011.34,19.06,2026-09-08,,,,
2026-09-08T23:02:30.243,GRANULES,895.35,3.23,847.7,816.0,827.64,996.91,2.18,30.83,32.05,65.46,healthcare,pharmaceuticals - indian - bulk drugs & formln,17.84,8.18,58.9,0.42,0.41,840.44,803.76,18.07,2026-09-08,,,,
2026-09-08T23:02:30.243,NEULANDLAB,23995.0,4.92,22549.8,22415.0,23200.5,25186.75,1.22,52.12,58.95,67.64,healthcare,pharmaceuticals - indian - bulk drugs,41.0,3.42,84.15,0.76,0.51,22658.48,21761.1,17.43,2026-09-08,,,,
2026-09-08T23:02:30.243,GVT&D,4750.0,8.77,4517.8,4183.2,4219.5,5545.75,4.06,83.74,85.67,64.72,industrials,electric equipment,15.9,12.57,33.73,0.14,0.47,4384.02,4152.54,17.25,2026-09-08,,,,
2026-09-08T23:02:30.243,CRAFTSMAN,11406.0,0.97,11071.06,10927.0,11059.04,11926.44,0.41,45.9,56.21,66.9,auto,auto ancillaries,50.75,3.14,45.6,0.42,0.56,10702.18,10310.31,15.7,2026-09-08,,,,
2026-09-08T23:02:30.243,SOLARINDS,22455.0,2.3,21486.5,19810.0,20848.15,24865.27,1.53,77.85,99.75,77.35,aerospace & defence,chemicals,26.24,7.71,72.74,0.41,0.73,21260.73,20405.03,15.55,2026-09-08,,,,
2026-09-08T23:02:30.243,AUROPHARMA,1692.0,1.93,1621.9,1622.6,1637.75,1773.38,1.14,23.68,25.94,60.75,healthcare,pharmaceuticals - indian - bulk drugs & formln,25.89,3.31,42.07,0.21,0.34,1612.49,1559.65,15.06,2026-09-08,,,,
2026-09-08T23:02:30.243,MAHABANK,84.79,-0.25,82.32,81.31,83.29,87.04,0.65,8.06,8.67,57.6,bank,banks - public sector,20.31,1.8,30.52,0.14,0.42,79.9,77.35,14.47,2026-09-08,,,,
2026-09-08T23:02:30.243,WOCKPHARMA,2224.0,0.73,2122.68,1838.0,1916.0,2686.0,1.66,84.89,87.62,70.97,healthcare,pharmaceuticals - indian - bulk drugs & formln,16.7,16.08,59.07,0.54,0.49,2028.37,1897.66,14.35,2026-09-08,,,,
2026-09-08T23:02:30.243,DIVISLAB,9575.0,2.79,9067.94,9100.0,9232.12,10089.32,1.69,70.51,84.52,73.44,healthcare,pharmaceuticals - indian - bulk drugs,66.45,3.71,58.94,0.38,0.43,9121.0,8793.49,13.77,2026-09-08,,,,
2026-09-08T23:02:30.243,RBLBANK,418.5,0.84,404.74,375.0,390.97,459.8,0.42,33.53,29.77,74.6,bank,banks - private sector,24.45,7.04,38.73,0.25,0.33,398.85,384.72,12.92,2026-09-08,,,,
2026-09-08T23:02:30.243,VIJAYA,1503.0,0.37,1456.38,1475.0,1486.72,1527.42,0.37,72.82,82.14,58.69,healthcare,healthcare,31.63,1.09,55.74,0.47,0.43,1423.2,1380.35,11.68,2026-09-08,,,,
2026-09-08T23:02:30.243,IPCALAB,1967.2,0.41,1920.7,1907.9,1976.57,1953.15,0.37,31.05,36.86,64.67,healthcare,pharmaceuticals - indian - bulk drugs & formln,32.7,-0.47,38.89,0.22,0.33,1877.17,1839.35,10.53,2026-09-08,,,,
2026-09-08T23:02:30.243,GESHIP,1383.8,0.52,1346.91,1303.0,1305.63,1501.06,0.9,3.77,5.25,57.24,transportation,shipping,14.07,5.99,8.63,-0.08,0.21,1311.21,1270.66,9.82,2026-09-08,,,,
2026-09-08T23:02:30.243,ENGINERSIN,279.2,0.78,266.02,271.45,268.07,295.89,0.8,24.84,19.86,68.64,realty,engineering - turnkey services,40.95,4.15,63.02,0.29,0.35,257.3,243.63,9.43,2026-09-08,,,,
2026-09-08T23:02:30.243,PAYTM,1670.0,0.36,1603.28,1594.2,1675.34,1661.98,0.57,121.37,163.78,61.63,i.t,miscellaneous,40.23,-0.32,40.68,0.48,0.2,1567.92,1498.05,8.19,2026-09-08,,,,
2026-09-08T23:02:30.243,HINDZINC,595.5,1.08,581.14,581.3,594.31,597.29,1.35,11.51,14.59,53.86,metals & mining,mining / minerals / metals,23.65,0.2,-2.13,-0.07,-0.06,560.28,545.07,7.76,2026-09-08,,,,
2026-09-08T23:02:30.243,GLENMARK,2474.5,0.92,2390.22,2420.0,2459.89,2496.41,0.84,36.16,38.49,64.46,healthcare,pharmaceuticals - indian - bulk drugs & formln,25.53,0.59,27.91,0.02,0.17,2364.91,2300.22,7.01,2026-09-08,,,,
2026-09-08T23:02:30.243,ZYDUSWELL,558.15,0.5,543.61,523.8,518.48,617.66,0.57,37.31,93.81,60.99,fmcg,food - processing - indian,19.92,7.65,43.75,0.36,0.26,520.92,497.79,6.49,2026-09-08,,,,
2026-09-08T23:02:30.243,CGPOWER,910.7,1.75,874.16,870.0,878.83,958.51,0.69,114.41,112.72,56.28,industrials,electric equipment,16.64,3.63,34.97,0.15,0.32,866.81,838.19,6.35,2026-09-08,,,,
2026-09-08T23:02:30.243,ANTHEM,957.8,2.6,901.6,915.65,921.97,1011.55,1.12,112.42,91.07,69.02,healthcare,pharmaceuticals - indian - bulk drugs & formln,42.24,3.89,46.71,0.32,0.38,890.37,841.89,6.02,2026-09-08,,,,
2026-09-08T23:02:30.243,PPLPHARMA,226.62,3.17,215.96,210.52,212.86,247.26,3.1,-108.95,-92.68,70.47,healthcare,pharmaceuticals - indian - bulk drugs & formln,33.41,6.46,42.83,0.34,0.23,211.03,204.65,5.76,2026-09-08,,,,
2026-09-08T23:02:30.243,OIL,495.4,1.72,473.14,481.45,483.75,512.87,0.85,5.55,9.48,64.0,energy,oil drilling / allied services,28.08,2.41,-0.2,-0.03,0.17,469.45,455.89,5.55,2026-09-08,,,,
2026-09-08T23:02:30.243,IDFCFIRSTB,86.5,0.07,84.3,83.7,84.67,89.25,0.63,16.26,33.25,56.95,bank,banks - private sector,30.82,2.17,2.35,0.18,-0.02,83.34,81.56,5.43,2026-09-08,,,,
2026-09-08T23:02:30.243,BOSCHLTD,48785.0,1.58,47138.0,46410.0,48813.78,48741.83,0.88,50.94,59.94,62.62,auto,auto ancillaries,42.0,-0.06,34.25,0.4,0.3,46307.46,44619.3,5.42,2026-09-08,,,,
2026-09-08T23:02:30.243,AEGISVOPAK,290.65,1.86,278.32,266.3,266.27,327.21,0.29,121.1,125.7,61.14,transportation,miscellaneous,19.04,9.15,33.52,0.38,0.13,268.66,253.31,4.78,2026-09-08,,,,
2026-09-08T23:02:30.243,JYOTICNC,1037.2,1.62,992.2,948.05,1025.97,1054.05,1.13,103.31,72.18,65.99,industrials,engineering,37.33,1.09,26.45,0.22,0.04,950.19,906.57,3.94,2026-09-08,,,,
2026-09-08T23:02:30.243,HAL,5031.1,3.62,4805.63,4707.0,4806.57,5367.89,2.95,52.91,34.83,64.92,aerospace & defence,engineering,21.16,4.67,23.7,0.15,0.1,4797.35,4662.94,3.44,2026-09-08,,,,
2026-09-08T23:02:30.243,COFORGE,1950.0,0.78,1875.82,1914.1,1966.63,1925.05,0.56,39.51,39.31,63.81,i.t,computers - software - large,40.44,-0.85,26.13,0.58,0.06,1857.43,1792.4,2.98,2026-09-08,,,,
2026-09-08T23:02:30.243,SPLPETRO,828.4,3.23,767.49,713.4,717.9,994.14,3.76,16.41,31.12,75.73,energy,petrochemicals,20.4,15.39,39.07,0.1,0.25,765.85,721.63,2.86,2026-09-08,,,,
2026-09-08T23:02:30.243,COALINDIA,420.25,0.33,407.73,406.5,403.15,445.9,0.68,7.32,8.27,59.07,metals & mining,mining / minerals / metals,27.13,4.24,-2.77,-0.13,0.01,403.04,393.49,2.52,2026-09-08,,,,
2026-09-08T23:02:30.243,ASAHIINDIA,955.6,0.1,931.0,936.05,956.6,954.1,0.53,40.84,55.6,59.55,building materials,glass & glass products,15.44,-0.11,-2.05,0.0,-0.06,920.83,903.06,2.45,2026-09-08,,,,
2026-09-08T23:02:30.243,SUNDARMFIN,4712.7,0.09,4557.1,4525.0,4518.66,5003.76,0.59,20.42,23.38,61.25,financials,finance & investments,19.83,4.29,-13.35,-0.2,-0.11,4528.31,4417.22,1.83,2026-09-08,,,,
2026-09-08T23:02:30.243,LTFOODS,455.25,1.4,438.06,429.55,442.75,474.0,0.83,21.56,24.35,64.99,fmcg,food - processing - indian,52.91,2.82,13.73,0.11,0.09,424.25,412.55,1.5,2026-09-08,,,,
2026-09-08T23:02:30.243,LICHSGFIN,563.0,1.99,534.49,525.25,533.43,607.35,1.34,5.17,5.29,66.47,financials,finance - housing,29.61,5.54,8.69,0.01,0.02,528.2,502.1,0.41,2026-09-08,,,,
2026-09-08T23:02:30.243,BRIGADE,687.0,1.17,655.62,622.6,667.25,716.62,0.41,27.97,25.75,64.76,realty,construction,36.73,2.96,20.09,0.26,0.01,616.61,566.77,0.35,2026-09-08,,,,
2026-09-08T23:02:30.243,JSL,738.75,0.27,712.46,715.9,708.83,783.64,0.86,19.77,18.68,58.46,metals & mining,steel - large,15.6,4.22,-5.86,-0.06,-0.11,706.82,684.12,-0.64,2026-09-08,,,,
2026-09-08T23:02:30.243,JUBLPHARMA,997.75,4.99,934.23,891.2,876.48,1179.66,5.15,69.87,42.75,70.45,healthcare,pharmaceuticals - indian - bulk drugs,16.07,13.84,6.51,0.13,-0.11,924.68,893.68,-0.94,2026-09-08,,,,
2026-09-08T23:02:30.243,CASTROLIND,189.46,0.24,184.53,184.2,184.97,196.19,0.68,13.49,17.34,58.02,chemicals,chemicals,23.68,2.43,2.7,-0.06,-0.02,184.14,181.14,-1.13,2026-09-08,,,,
2026-09-08T23:02:30.243,SARDAEN,519.85,1.43,500.19,489.5,497.41,553.51,0.97,10.0,15.99,57.44,metals & mining,steel - medium / small,16.38,4.51,-1.7,-0.12,-0.05,494.91,480.36,-1.7,2026-09-08,,,,
2026-09-08T23:02:30.243,HYUNDAI,2220.0,0.45,2154.92,2095.8,2182.91,2275.64,0.63,50.73,36.27,57.35,auto,automobiles - passenger cars,25.38,1.7,1.56,-0.03,-0.07,2121.18,2049.07,-2.12,2026-09-08,,,,
2026-09-08T23:02:30.243,COCHINSHIP,1528.2,1.45,1474.9,1452.1,1493.05,1580.92,0.73,66.33,58.25,58.59,aerospace & defence,miscellaneous,12.5,2.35,2.62,-0.05,-0.1,1462.88,1417.18,-2.58,2026-09-08,,,,
2026-09-08T23:02:30.243,PARADEEP,159.79,1.15,154.82,152.31,156.95,164.06,0.97,10.57,15.29,59.24,chemicals,fertilizers,29.93,1.81,30.98,0.36,-0.04,148.18,146.18,-4.43,2026-09-08,,,,
2026-09-08T23:02:30.243,IGL,154.02,-0.5,149.65,147.45,147.6,163.65,0.4,22.39,15.93,54.6,energy,miscellaneous,13.37,4.35,-11.93,-0.1,-0.24,146.76,141.79,-6.65,2026-09-08,,,,
2026-09-08T23:02:30.243,PIRAMALFIN,2298.5,1.66,2191.87,2165.9,2225.31,2408.28,1.37,NaN,0.0,65.37,n/a,indices,25.01,3.29,36.04,0.19,0.37,2157.18,2062.59,NaN,2026-09-08,,,,
2026-09-08T23:02:30.243,PINELABS,169.55,3.08,159.1,155.1,160.46,183.19,1.94,249.34,145.57,58.55,i.t,miscellaneous,20.02,5.67,-22.01,-0.09,-0.3,153.41,145.7,NaN,2026-09-08,,,,
2026-09-08T23:02:30.243,LENSKART,695.75,1.13,669.19,663.05,675.52,726.1,0.43,135.89,179.63,80.29,fmcg,personal care - indian,59.48,3.0,52.26,0.25,0.44,656.94,629.69,NaN,2026-09-08,,,,
2026-09-08T23:02:30.243,MEESHO,211.06,0.36,204.54,204.6,208.67,214.64,1.36,-188.45,-76.47,65.28,transportation,miscellaneous,23.77,1.14,36.95,0.39,0.09,196.73,188.82,NaN,2026-09-08,,,,
