Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date
2026-08-17T16:41:05.186,UNIVASTU,0.12,12.48,29.78,realty,construction,197.35,2026-08-17
2026-08-17T16:41:05.186,KRN,0.13,10.25,25.0,industrials,engineering,3457.94,2026-08-17
2026-08-17T16:41:05.186,SENORES,0.27,5.42,9.85,healthcare,pharmaceuticals - indian - formulations,3857.02,2026-08-17
2026-08-17T16:41:05.186,PRICOLLTD,0.29,6.98,11.27,auto,auto ancillaries,6044.82,2026-08-17
2026-08-17T16:41:05.186,HAPPYFORGE,0.44,11.13,16.37,industrials,castings & forgings,4469.0,2026-08-17
2026-08-17T16:41:05.186,TI,0.55,9.41,16.34,fmcg,breweries & distilleries,9816.25,2026-08-17
2026-08-17T16:41:05.186,RISHABH,0.59,12.7,12.7,industrials,electric equipment,815.36,2026-08-17
2026-08-17T16:41:05.186,NRBBEARING,0.61,6.59,9.38,industrials,bearings,2593.13,2026-08-17
2026-08-17T16:41:05.186,AVADHSUGAR,0.66,17.71,18.13,fmcg,sugar,575.07,2026-08-17
2026-08-17T16:41:05.186,HNDFDS,0.7,5.07,6.62,fmcg,diversified - large,2817.55,2026-08-17
2026-08-17T16:41:05.186,MOREPENLAB,0.74,23.07,24.71,healthcare,pharmaceuticals - indian - bulk drugs & formln,3166.89,2026-08-17
2026-08-17T16:41:05.186,CYIENTDLM,0.75,8.46,8.94,aerospace & defence,electronics - components,2803.55,2026-08-17
2026-08-17T16:41:05.186,AVTNPL,1.01,27.47,27.65,fmcg,solvent extraction,335.41,2026-08-17
2026-08-17T16:41:05.186,DALMIASUG,1.03,13.42,16.67,fmcg,sugar,933.23,2026-08-17
2026-08-17T16:41:05.186,AVALON,1.04,8.84,9.87,consumer discretionary,electronics - components,7651.47,2026-08-17
2026-08-17T16:41:05.186,NETWEB,1.07,8.42,10.86,i.t,computers - hardware,9798.87,2026-08-17
2026-08-17T16:41:05.186,RKFORGE,1.11,4.21,4.59,industrials,castings & forgings,7785.97,2026-08-17
2026-08-17T16:41:05.186,RATNAVEER,1.12,18.53,21.15,metals & mining,steel - medium / small,953.44,2026-08-17
2026-08-17T16:41:05.186,TVSSRICHAK,1.14,27.92,27.92,auto,tyres,2024.27,2026-08-17
2026-08-17T16:41:05.186,ROLEXRINGS,1.29,5.19,16.74,auto,auto ancillaries,2334.18,2026-08-17
2026-08-17T16:41:05.186,MANINDS,1.31,11.07,17.59,metals & mining,steel - medium / small,2685.14,2026-08-17
2026-08-17T16:41:05.186,MAWANASUG,1.45,12.4,14.71,fmcg,sugar,177.18,2026-08-17
